,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1484,1,75.0,1,2009,60.0,1,1,0,3,56.0,1,640,570,635,0.649389714846691,-1,356,-1,-1,-1,-1,-1,0.2718,1.5444,0.9322,-0.4879,0.0973,250000
1485,1,69.13,3,2007,64.4,3,1,0,5,76.3,1,365,355,555,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.2628,-0.5523,-0.2714,0.29733,-0.2875,220000
1486,0,72.4,1,2009,63.6,1,1,0,2,65.0,0,290,285,270,0.486747008438193,555,-1,376,-1,-1,-1,-1,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,85000
1487,1,58.0,0,2005,60.0,0,1,0,3,66.0,0,345,335,445,0.229481754911755,-1,266,-1,-1,-1,420,-1,-0.9969,-0.2793,0.8171,1.50173,0.3444,325000
1488,0,91.3,4,2009,90.7,4,1,0,3,71.65,1,525,520,450,0.207392169717661,455,260,-1,-1,-1,-1,-1,1.1336,0.2124,1.0859,-0.7415,-0.0943,175000
1489,1,84.6,4,2007,75.25,3,1,0,5,70.56,1,305,375,555,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4173,-1.0593,-0.0537,-1.2303,-0.1295,200000
1490,0,92.0,2,2009,89.0,2,1,0,2,64.08,0,800,475,695,0.356536487724475,535,-1,346,-1,-1,-1,-1,0.99,1.7109,1.547,-2.136,0.2889,305000
1491,1,93.0,1,2010,85.6,1,1,0,3,89.0,0,605,545,680,0.493596387301038,435,324,-1,-1,-1,-1,-1,-0.4463,1.7109,-0.4511,-0.4879,1.6302,400000
1492,1,65.0,4,2008,67.6,4,1,0,2,63.99,0,465,620,635,0.98374996654107,635,-1,-1,-1,-1,-1,-1,-2.1698,-2.1186,-1.2196,0.0192,-2.9686,225000
1493,1,54.0,0,2006,64.0,0,1,0,5,67.3,0,305,415,415,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,300000
1494,0,81.0,1,2007,84.0,1,1,1,0,78.0,0,520,535,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.4173,-0.5523,-0.7068,-0.4078,-0.2875,460000
1495,1,62.4,3,2008,74.8,3,1,0,5,69.51,0,450,350,245,0.0800552813405495,334,-1,253,-1,-1,-1,-1,1.5644,0.2124,-0.4511,0.0192,1.247,300000
1496,0,78.6,1,2009,83.2,4,1,0,3,73.0,1,570,670,470,0.960603251997053,355,466,-1,-1,-1,-1,-1,1.7081,1.2114,0.3174,-1.6289,0.2889,340000
1497,0,72.0,1,2010,60.0,1,1,0,2,72.5,0,500,360,510,0.356536487724475,405,-1,346,-1,-1,-1,-1,0.8463,1.7109,1.2396,-1.3753,1.4386,300000
1498,1,79.85,2,2010,72.0,3,1,0,2,61.0,0,630,460,415,0.622642915849938,475,-1,407,-1,-1,-1,-1,-0.8772,-0.6201,-0.2974,-0.3612,0.4805,300000
1499,0,84.16,4,2009,81.7,4,1,0,2,66.07,0,440,485,605,0.978799292641428,495,-1,561,-1,-1,-1,-1,1.8517,0.7119,1.0859,-0.7415,-0.2859,300000
1500,0,69.0,1,2005,62.6,1,1,0,7,76.25,0,395,455,475,0.694479327708463,195,366,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.4891,0.4148,0.8183,215000
1501,1,90.83,4,2009,92.5,4,1,0,4,82.0,0,640,665,630,0.875503907349337,345,-1,-1,-1,516,-1,-1,-1.4517,-2.4516,-1.0659,-0.2344,-0.2859,400000
1502,1,70.0,1,2009,72.0,1,1,0,3,61.0,0,510,425,515,0.124502074009537,405,233,-1,-1,-1,420,-1,-1.1644,-1.7856,-1.0659,0.1459,-2.5853,180000
1503,1,89.0,2,2007,78.0,1,1,0,7,80.0,0,645,535,615,0.985461394326131,465,500,-1,-1,-1,393,-1,-0.7264,-1.0593,-0.344,-0.4078,-0.6035,470000
1504,0,91.0,4,2010,90.0,4,1,0,2,79.0,1,650,425,450,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.8463,0.2124,1.0859,-0.4879,0.6721,300000
1505,1,67.0,4,2009,73.8,4,1,0,6,69.75,0,275,400,385,0.725984147969479,365,-1,-1,438,-1,-1,-1,0.4155,-0.1206,0.4711,1.4136,0.6721,225000
1506,1,86.0,3,2007,83.8,1,1,0,5,71.4,0,445,675,655,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.51,0.6568,-1.6502,-0.2902,-0.7615,505000
1507,1,85.0,1,2010,87.0,4,0,0,3,87.8,1,730,610,695,0.976292560913216,-1,484,-1,-1,446,-1,-1,-0.0154,0.2124,-0.1437,-0.7415,0.6721,450000
1508,0,87.6,0,2008,89.67,0,1,0,3,71.3,0,475,475,554,0.538386892985096,-1,333,-1,-1,-1,-1,-1,0.0464,0.8128,0.3817,0.884829999999999,0.3444,390000
1509,1,55.0,4,2007,46.0,4,1,1,0,64.56,1,560,340,235,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.1282,-0.7866,-0.6048,0.7798,0.0973,105000
1510,1,64.0,3,2006,49.5,3,1,0,3,54.0,0,595,595,535,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.0464,-0.2793,0.8171,2.1774,1.1343,150000
1511,1,76.0,1,2009,55.6,1,1,0,2,60.64,0,665,570,560,0.842248322257836,-1,-1,469,-1,-1,-1,-1,0.7027,0.7119,0.9322,-1.5021,-0.0943,120000
1512,1,61.0,3,2008,65.0,3,1,0,1,68.0,1,535,525,455,0.744758354008939,535,-1,438,-1,-1,-1,-1,-0.6491,0.1888,-0.4891,0.1798,-0.9194,330000
1513,1,78.16,0,2007,84.28,0,1,0,1,62.0,0,505,375,485,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.1855,-0.7473,0.2366,2.4712,-1.7093,320000
1514,1,67.0,1,2010,80.0,4,1,0,5,62.9,0,525,435,380,0.23780283983757,565,-1,315,-1,-1,-1,-1,-1.5953,-0.6201,-0.7585,0.5262,-0.4776,100000
1515,1,61.0,1,2006,63.8,1,0,1,0,67.0,0,495,525,355,0.622642915849938,665,-1,407,-1,-1,-1,-1,-0.0154,0.5454,0.4711,-2.0092,-1.0524,120000
1516,0,88.67,4,2009,86.8,4,1,0,3,74.94,1,570,590,620,-1.0,335,-1,-1,-1,-1,-1,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524,325000
1517,0,73.0,1,2005,71.3,1,1,1,1,79.7,1,545,665,435,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-1.4992,1.1248,-1.2148,0.1798,0.6603,400000
1518,1,81.6,0,2006,62.7,0,1,0,6,71.2,0,435,615,595,0.414337426422751,345,-1,-1,366,-1,-1,-1,-1.3447,0.5008,-0.1988,-0.5253,-0.7615,440000
1519,1,73.0,4,2009,69.0,4,1,0,5,65.5,0,465,480,415,0.622642915849938,435,-1,407,-1,-1,-1,-1,0.1282,-0.1206,0.3174,0.653,-0.6692,180000
1520,1,80.53,4,2008,80.5,4,1,0,5,58.61,0,645,795,675,0.98374996654107,635,-1,-1,-1,-1,-1,-1,-0.4463,1.3779,0.9322,-0.995,0.8637,350000
1521,1,79.6,3,2011,87.58,0,1,0,5,6.63,0,380,355,210,0.144789889482462,285,-1,284,-1,-1,-1,-1,0.8463,0.7119,0.4711,1.1601,0.4805,195000
1522,0,55.5,4,2010,66.0,4,1,0,2,61.25,0,265,325,320,0.486747008438193,395,-1,376,-1,-1,-1,-1,-1.308,-2.1186,-1.2196,0.2727,-1.0524,180000
1523,1,90.0,3,2008,94.5,3,1,0,3,72.0,1,365,395,455,0.824666400671332,395,400,-1,-1,-1,340,-1,-0.880999999999999,-0.6693,-1.2511,-0.6428,-1.0774,325000
1524,1,80.0,3,2006,70.0,3,0,0,1,59.0,0,585,645,575,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-1.4992,0.1888,-0.7794,0.4148,0.0284,300000
1525,1,73.0,1,2009,72.6,1,1,0,3,65.0,0,475,555,665,0.824666400671332,405,400,-1,-1,-1,-1,-1,-0.4463,-0.9531,-0.7585,0.3995,-2.2021,350000
1526,1,76.0,4,2006,76.0,0,1,1,0,70.0,0,505,545,445,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.3941,0.5008,-0.6343,0.62043,-1.3934,380000
1527,0,81.2,2,2008,80.25,2,0,0,3,70.12,0,605,545,705,0.910770164246022,355,433,-1,-1,-1,-1,-1,-0.7651,0.5008,0.0914,0.7967,-0.1295,420000
1528,0,72.0,1,2008,59.0,1,1,0,5,68.0,0,545,525,150,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-1.6538,-0.4353,-0.0537,1.5899,-1.8673,225000
1529,0,64.0,4,2007,76.0,4,1,1,0,81.0,1,430,470,475,0.23780283983757,445,-1,315,-1,-1,-1,-1,0.8463,-0.7866,1.0859,0.5262,-0.2859,235000
1530,1,68.83,4,2008,69.6,4,1,0,3,69.5,0,485,510,560,0.338786347219528,365,292,-1,-1,-1,-1,-1,1.1336,1.2114,1.7007,-2.0092,1.247,145000
1531,1,81.0,4,2010,88.88,4,1,0,7,75.1,0,570,445,310,0.966006923498049,-1,-1,-1,-1,580,-1,-1,0.1282,-0.6201,0.01,0.7798,-0.8608,240000
1532,0,73.8,1,2008,66.6,1,1,0,2,70.41,0,570,630,545,0.911395278391328,445,-1,500,-1,-1,-1,-1,0.1282,0.5454,0.3174,-0.2344,-0.2859,240000
1533,0,86.5,3,2007,93.1,3,1,0,1,70.0,1,645,605,595,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.0464,-0.1232,-0.0537,1.1199,-0.7615,325000
1534,1,69.0,1,2004,52.0,1,1,0,7,64.0,0,454,475,465,0.824666400671332,-1,400,-1,-1,-1,260,-1,-1.1901,1.2808,0.672,-1.7004,0.8183,180000
1535,1,67.0,3,2008,58.0,3,1,0,5,68.0,0,380,340,500,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-1.308,-3.7836,-2.6028,0.3995,-1.6273,90000
1536,1,87.52,0,2008,86.5,0,1,0,1,79.2,0,635,535,585,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-3.0448,-1.1373,-0.0537,-0.4078,-0.7615,630000
1537,1,80.0,2,2008,72.0,1,1,0,3,62.0,0,585,525,575,0.376059586651545,295,300,-1,-1,-1,313,-1,-1.3447,-1.3713,0.0552,-0.0552,-0.2875,145000
1538,0,90.0,1,2010,87.0,1,1,0,2,75.3,0,510,535,450,0.991230625262871,385,-1,592,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-0.6147,-1.244,350000
1539,1,68.8,1,2008,63.0,1,1,0,5,65.67,0,305,455,365,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.1082,-0.7473,0.2366,0.7673,0.3049,430000
1540,0,65.0,1,2005,54.0,1,0,0,7,65.9,0,405,425,405,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,-0.2793,-1.2148,-0.8778,0.5024,435000
1541,1,44.0,3,2008,74.0,3,1,0,7,64.0,1,475,375,405,0.824666400671332,-1,400,-1,-1,-1,286,-1,-0.51,0.0328,0.6984,-0.5644,0.6603,150000
1542,1,68.0,2,2009,64.0,2,1,0,2,61.12,0,415,400,265,0.0800552813405495,404,-1,253,-1,-1,-1,-1,0.99,1.0449,1.7007,1.4136,0.8637,150000
1543,0,87.0,4,2009,84.7,4,1,0,5,76.67,1,360,435,295,0.190153405601018,315,-1,-1,-1,-1,-1,-1,1.4208,0.8784,0.7785,-0.1076,0.8637,300000
1544,0,68.0,4,2008,60.2,4,1,0,2,76.0,1,580,540,525,0.486747008438193,405,-1,376,-1,-1,-1,-1,1.2772,0.8784,0.1637,1.4136,1.247,275000
1545,0,73.6,1,2006,67.4,1,1,0,3,72.0,0,535,545,325,0.493596387301038,-1,324,-1,-1,-1,446,-1,-0.159,-0.4536,0.7785,-0.3612,-1.0524,300000
1546,1,72.0,4,2009,68.0,4,1,0,2,80.0,0,370,415,470,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.0537,-0.4078,0.0284,100000
1547,1,77.0,3,2007,76.0,3,1,0,3,76.5,0,445,445,385,0.985461394326131,355,500,-1,-1,-1,-1,-1,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455,500000
1548,1,75.0,1,2009,79.0,4,1,0,7,78.5,0,630,520,180,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-2.0262,-0.4536,-0.9122,0.653,-0.6692,190000
1549,0,72.3,4,2010,79.8,4,1,0,4,80.0,0,485,460,445,0.336185066042399,-1,324,-1,-1,366,-1,-1,-0.4463,-1.2861,-2.4491,-1.3753,-0.2859,350000
1550,1,74.0,2,2009,84.0,4,1,0,3,64.0,0,605,565,475,0.338786347219528,495,292,-1,-1,-1,-1,-1,-1.4517,0.7119,-0.6048,-0.3612,-0.2859,65000
1551,1,86.0,1,2009,76.0,1,1,0,2,63.0,0,720,455,535,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.5591,0.5454,0.1637,0.3995,0.4805,300000
1552,1,82.4,3,2008,74.4,1,1,0,5,76.09,0,455,515,415,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,0.3817,-0.43717,-0.9194,475000
1553,1,78.0,3,2007,69.0,3,1,0,1,69.0,1,415,605,635,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.1082,0.6568,0.5269,-0.2902,0.9763,300000
1554,1,86.85,3,2008,87.17,3,1,0,3,64.6,1,544,575,525,0.538386892985096,-1,333,-1,-1,-1,313,-1,0.3555,0.9688,0.0914,-1.23027,0.1864,355000
1555,1,84.3,3,2007,70.2,3,1,0,1,65.14,0,605,605,334,0.670743151433127,455,300,-1,-1,-1,-1,-1,0.3555,-0.4353,-1.5776,-0.2902,-1.2354,60000
1556,1,89.0,2,2009,71.0,1,1,0,2,55.0,0,580,595,665,0.930370607202691,565,-1,-1,-1,-1,-1,-1,1.1336,0.7119,0.7785,0.1459,0.4805,300000
1557,0,75.04,3,2003,62.16,3,1,1,0,75.67,0,525,405,375,0.123016731640823,285,333,-1,-1,-1,-1,-1,0.3555,-0.7473,-0.1988,0.7673,-0.4455,160000
1558,0,86.0,1,2009,91.0,1,1,0,3,77.0,0,455,445,445,0.694479327708463,-1,366,-1,-1,-1,393,-1,-0.2628,0.1888,-0.1988,-0.0552,-0.6035,320000
1559,1,86.17,4,2010,83.9,4,1,0,3,68.0,1,430,400,465,0.338786347219528,315,292,-1,-1,-1,-1,-1,0.5591,0.3789,0.6248,1.0333,0.2889,105000
1560,1,91.0,1,2007,97.5,3,1,0,1,78.0,1,675,595,665,0.979521744319216,625,-1,-1,-1,-1,-1,-1,0.51,0.3448,0.3817,-1.4653,-0.2875,500000
1561,1,93.4,4,2010,95.9,4,1,0,3,76.4,0,650,650,620,0.999829171678571,655,612,-1,-1,-1,-1,-1,0.1282,0.3789,-1.527,-0.8682,-0.6692,325000
1562,1,84.96,3,2008,59.16,3,1,0,5,68.22,1,465,565,535,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.3447,0.3448,-0.6343,1.0024,-0.0506,445000
1563,1,89.39,4,2009,94.17,4,1,0,4,75.46,0,500,645,665,0.661834475840071,515,-1,-1,-1,446,-1,-1,-0.7335,0.2124,0.01,-0.3612,0.2889,210000
1564,1,71.05,3,2008,69.07,1,1,0,4,58.0,1,425,465,355,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,-0.7473,-0.4891,0.4148,-0.168999999999999,165000
1565,1,81.5,4,2009,77.2,1,1,0,3,74.9,1,455,665,605,0.881620069530177,-1,420,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.6807,0.0192,-0.2859,300000
1566,1,79.8,4,2010,78.5,4,1,0,3,61.0,1,510,485,475,0.207392169717661,-1,260,-1,-1,-1,388,-1,0.4155,0.5454,0.9322,-0.6147,-0.2859,300000
1567,0,51.36,0,2008,73.3,0,1,0,1,69.2,0,365,385,315,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,1.2525,-0.9953,0.8183,200000
1568,0,82.0,4,2009,79.0,4,1,0,2,74.0,1,475,375,545,0.356536487724475,415,-1,346,-1,-1,-1,-1,0.8463,-0.7866,1.2396,-0.4879,1.4386,300000
1569,1,88.17,4,2010,81.12,4,1,0,7,64.61,0,630,570,810,-1.0,-1,-1,-1,-1,-1,-1,-1,1.9953,1.3779,1.0859,-1.3753,1.0554,240000
1570,1,92.0,1,2010,73.4,1,1,0,3,75.8,1,650,605,680,0.92879364903175,-1,-1,438,-1,-1,446,-1,0.2718,0.0459,0.3174,-0.7415,-2.2021,340000
1571,1,91.68,4,2010,84.0,4,1,0,2,72.26,1,560,570,570,0.744758354008939,715,-1,438,-1,-1,-1,-1,0.8463,0.8784,1.7007,-2.0092,1.247,325000
1572,1,68.6,1,2004,65.6,1,1,1,0,69.71,0,515,565,625,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.1283,0.0328,-0.1988,-1.2303,0.9763,440000
1573,1,79.83,4,2010,91.5,4,1,0,2,71.52,1,615,470,455,0.486747008438193,465,-1,376,-1,-1,-1,-1,-0.0154,0.5454,0.4711,-0.1076,0.2889,305000
1574,1,69.0,0,2007,50.0,0,1,0,7,66.0,1,394,265,445,0.376059586651545,155,300,-1,-1,-1,313,-1,0.0464,-1.9953,0.0914,0.8848,0.0284,150000
1575,1,82.33,4,2010,90.9,4,1,0,3,82.2,0,595,510,560,0.207392169717661,395,260,-1,-1,-1,-1,-1,1.8517,0.3789,0.4711,-0.2344,0.6721,420000
1576,1,87.33,4,2008,93.7,4,1,0,3,74.64,0,475,570,585,0.338786347219528,635,292,-1,-1,-1,-1,-1,1.5644,1.7109,2.1617,-2.136,-0.0943,240000
1577,1,73.0,3,2007,64.0,3,1,0,3,63.81,0,595,385,535,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-0.4173,0.8128,0.0914,1.5899,-0.2875,450000
1578,1,87.4,1,2010,90.2,1,0,0,5,76.1,1,535,485,560,0.744758354008939,535,-1,438,-1,-1,-1,-1,-0.3027,-0.4536,-0.4511,-0.2344,0.4805,350000
1579,0,81.46,3,2008,79.33,3,1,0,5,68.24,0,455,425,554,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.9737,-0.5913,-1.3599,0.8848,-0.0506,325000
1580,0,80.0,0,2007,73.0,0,1,0,5,76.1,0,495,555,575,0.793580614548506,495,-1,-1,-1,-1,-1,-1,1.4374,0.9688,1.1074,-1.1128,0.5024,500000
1581,0,70.0,0,2008,68.83,0,1,0,1,69.1,0,535,615,585,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.7264,1.7488,0.3817,0.2973,0.5419,465000
1582,1,83.4,1,2010,77.0,1,1,0,2,76.0,1,415,555,440,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-1.9881,-0.2344,-2.7769,350000
1583,0,88.0,0,2008,92.1,0,1,0,1,80.0,0,565,395,525,0.525922584252055,415,266,-1,-1,-1,-1,-1,0.51,1.3198,0.8171,0.53233,-0.7615,515000
1584,1,72.0,3,2006,67.0,3,1,0,7,59.8,1,525,505,445,0.538386892985096,355,333,-1,-1,-1,-1,-1,0.51,0.3448,1.1074,0.4148,0.1864,150000
1585,0,85.8,0,2009,77.4,0,1,0,3,60.87,0,555,610,650,0.538386892985096,-1,333,-1,-1,-1,420,-1,0.8192,1.4368,-1.2148,-0.4078,0.1864,390000
1586,1,74.28,2,2009,78.16,2,1,0,2,67.66,0,710,510,535,0.486747008438193,475,-1,376,-1,-1,-1,-1,0.99,0.3789,0.7785,-0.3612,0.2889,260000
1587,0,79.89,3,2005,62.83,3,1,0,1,55.7,1,465,274,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-3.3539,-2.4633,-1.3599,0.1798,-3.4471,260000
1588,1,71.5,3,2007,80.5,3,1,1,0,78.0,0,405,575,635,0.622642915849938,665,-1,407,-1,-1,-1,-1,1.1336,1.3779,1.547,-1.3753,0.8637,310000
1589,1,64.66,4,2008,63.0,4,1,0,5,67.0,0,370,410,470,0.842248322257836,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,105000
1590,1,73.0,0,2008,54.0,0,1,0,7,79.0,0,405,345,525,0.938588263190783,-1,-1,-1,-1,-1,-1,480,0.3555,-0.9033,0.9623,0.64983,-0.4229,800000
1591,1,84.2,0,2007,78.8,0,1,0,7,78.0,0,544,525,605,0.538386892985096,-1,333,-1,-1,-1,393,-1,-0.2628,-0.1232,0.2366,-1.2303,-0.7615,440000
1592,0,95.6,1,2009,94.4,1,0,0,7,76.5,1,665,690,615,-1.0,595,-1,407,-1,-1,-1,-1,0.4155,1.0449,0.7785,-0.3612,-0.4776,625000
1593,0,85.6,3,2008,89.8,3,1,0,5,75.8,1,465,455,455,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-0.6343,0.0623,-0.8799,450000
1594,1,88.0,4,2010,92.3,4,1,0,7,90.0,1,455,485,500,0.493596387301038,435,324,-1,-1,-1,-1,-1,0.7027,-0.4536,-0.2974,-1.5021,-0.0943,275000
1595,1,70.0,3,2007,72.0,3,1,0,1,55.0,1,435,485,565,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.2366,-0.1727,-0.2875,315000
1596,1,88.5,2,2008,82.8,1,0,0,7,78.1,0,725,605,615,-1.0,395,-1,-1,-1,-1,-1,-1,1.8517,1.0449,0.4711,-2.5163,-0.4776,375000
1597,1,78.6,1,2009,78.2,1,0,0,3,75.57,1,450,500,620,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-0.5899,0.2124,0.4711,-0.7415,0.8637,325000
1598,1,81.5,1,2009,85.0,1,0,0,3,69.0,1,675,670,840,0.376059586651545,415,300,-1,-1,-1,393,-1,-0.0154,0.8784,1.3933,0.3995,0.6721,300000
1599,0,76.0,0,2009,88.0,0,1,0,5,72.72,0,355,425,385,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.2828,0.8128,0.5269,-0.407769999999999,0.5419,400000
1600,1,80.0,4,2009,83.1,4,1,0,2,67.87,0,280,530,430,0.23780283983757,545,-1,315,-1,-1,-1,-1,0.7027,0.7119,0.7785,-0.7415,-0.2859,155000
1601,1,75.0,4,2008,72.0,4,1,0,5,80.0,0,475,470,415,0.911395278391328,595,-1,500,-1,-1,-1,-1,0.8463,1.0449,1.3933,-1.6289,-0.2859,300000
1602,1,59.71,4,2007,54.14,4,1,1,0,74.2,1,265,420,310,0.144789889482462,295,-1,284,-1,-1,-1,-1,-0.3027,-1.2861,0.7785,0.2727,-1.4356,145000
1603,0,78.4,2,2006,79.0,3,1,0,5,75.0,0,575,485,495,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,1.1248,-1.9405,-0.1727,0.9763,350000
1604,1,76.0,4,2008,77.0,4,0,1,2,83.0,0,345,525,365,0.942116551485008,575,-1,-1,-1,-1,-1,-1,0.4155,0.3789,0.1637,-0.6147,0.6721,400000
1605,0,87.8,3,2010,90.91,4,1,0,7,71.66,0,370,520,415,0.536782666535172,415,-1,-1,-1,-1,-1,356,-0.159,-0.4536,-1.3733,0.0192,-0.0943,150000
1606,1,75.2,4,2008,75.2,0,1,0,1,61.0,0,395,300,310,0.486747008438193,325,-1,376,-1,-1,-1,-1,-0.8772,-1.7856,-0.7585,0.7798,-1.6273,200000
1607,0,91.3,2,2010,85.0,2,1,0,5,81.0,0,500,450,555,0.842248322257836,465,-1,469,-1,-1,-1,-1,0.99,1.0449,0.3174,-0.6147,1.0554,325000
1608,1,76.0,4,2007,79.9,4,1,0,1,74.0,1,525,475,385,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.3555,0.9688,-0.4891,0.0623,0.9763,225000
1609,1,84.0,1,2009,85.2,1,0,0,3,78.59,1,625,605,735,0.376059586651545,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554,350000
1610,1,82.5,3,2005,83.6,1,0,0,1,77.0,1,575,625,615,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.7208,0.3731,0.0914,-1.9033,0.0916,495000
1611,0,86.0,4,2010,84.0,4,1,0,3,75.0,0,380,390,500,0.649389714846691,-1,356,-1,-1,292,-1,-1,-0.159,0.3789,1.0859,-0.995,-1.0524,200000
1612,1,84.83,4,2010,93.3,4,1,0,2,65.5,1,675,545,545,0.953899775079926,395,-1,530,-1,-1,-1,-1,1.2772,0.0459,1.547,0.0192,0.8637,390000
1613,1,63.0,1,2009,64.0,1,1,0,2,70.9,0,455,475,475,0.842248322257836,635,-1,469,-1,-1,-1,-1,-1.0355,-0.2793,-0.0537,0.5323,0.3049,325000
1614,1,79.8,3,2007,90.7,3,1,0,5,68.47,0,435,335,405,0.143256541032196,295,300,-1,366,-1,-1,340,0.3555,-0.1232,0.0914,0.7673,-0.7615,650000
1615,1,76.8,4,2009,83.0,4,1,0,3,76.44,0,535,510,605,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.99,1.3779,0.7785,-0.2344,-0.6692,300000
1616,1,85.5,4,2008,76.33,4,1,0,7,76.7,0,485,460,590,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.2772,0.8784,-0.9122,-1.5021,0.0973,300000
1617,1,83.3,2,2009,81.0,2,1,0,7,71.72,0,755,555,605,0.446198249677897,455,-1,-1,-1,-1,-1,-1,-0.159,0.3789,0.01,-0.7415,-0.8608,320000
1618,1,72.5,4,2009,78.3,4,1,0,3,66.87,0,395,435,355,-1.0,265,-1,-1,-1,-1,-1,-1,1.7081,1.3779,0.6248,-0.4879,0.4805,220000
1619,1,76.5,4,2010,74.5,4,1,0,4,60.0,0,455,520,405,0.684565067658204,345,-1,-1,-1,452,-1,-1,0.4155,0.2124,0.4711,-0.4879,0.2889,185000
1620,1,87.5,4,2011,92.0,4,1,0,5,76.47,1,430,555,500,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-2.6007,-0.6201,-0.4511,1.9207,-0.4776,240000
1621,1,71.2,1,2008,70.0,1,1,0,2,72.0,0,570,445,535,0.744758354008939,455,-1,438,-1,-1,-1,-1,0.2718,0.0459,1.3933,0.0192,0.8637,200000
1622,1,81.0,1,2006,61.0,1,1,0,5,67.5,0,445,465,475,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.5719,-0.5913,0.8171,0.2973,-0.1295,80000
1623,1,76.67,3,2008,82.6,3,1,0,5,66.39,1,565,565,415,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.3555,1.5538,0.3817,-0.29027,0.6603,415000
1624,1,77.0,4,2009,67.8,4,1,0,3,68.06,0,360,330,310,0.649389714846691,-1,356,-1,-1,-1,313,-1,-0.8772,-2.1186,0.1637,0.9066,-1.8189,160000
1625,1,58.6,1,2011,72.0,4,1,0,2,57.34,0,615,495,380,0.486747008438193,435,-1,376,-1,-1,-1,-1,-2.457,0.7119,0.3174,0.0192,0.4805,120000
1626,1,86.88,4,2010,80.83,4,1,0,2,67.6,1,485,375,635,0.356536487724475,445,-1,346,-1,-1,-1,-1,0.99,0.3789,0.01,1.2869,0.4805,475000
1627,1,88.5,3,2007,94.7,3,1,0,4,77.5,1,435,555,635,0.538386892985096,315,333,-1,-1,-1,-1,-1,0.8192,1.1248,1.688,-1.8179,-0.9194,175000
